design_index,design_id,source_time_index,day,grid_nx,grid_ny,dx_km,operator_floor_relative,regularized_equation,reported_action,direct_action_qr,direct_action_svd,direct_qr_svd_relative_difference,direct_condition_number,direct_full_column_rank,direct_numerical_success,tangent_action,direct_tangent_lower_bound_valid,regularized_ritz_physical_action,regularized_ritz_regularizer_action,regularized_ritz_operator_action,regularized_ritz_identity_relative_error,regularized_ritz_cholesky_spectral_relative_difference,regularized_ritz_coefficient_relative_difference,regularized_ritz_condition_number,regularized_ritz_success,fv_physical_action,fv_iterations,fv_converged,fv_native_relative_residual,fv_stabilized_relative_residual,fv_unregularized_relative_residual_diagnostic,fv_weighted_mean_potential,fv_condition_proxy,fv_regularized_solve_success,underflow_cell_fraction,underflow_log10_probability_mass,compatibility_relative_residual,production_run,scientific_ranking_performed,final_test_accessed,direct_grid_relative_action_change,regularized_ritz_grid_relative_action_change,fv_grid_relative_action_change,regularization_bias_relative_to_unregularized_ritz,fv_regularized_ritz_relative_action_difference,regularized_ritz_floor_ladder_maximum_relative_change,fv_floor_ladder_maximum_relative_change,direct_reference_valid,regularized_grid_valid,regularization_bias_valid,fv_ritz_agreement_valid,floor_ladder_valid,combined_floor_case_valid
88,design_000088,150,37.5,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],391644.41711293784,391644.41711293743,1.0403662316901486e-15,139.62851502758022,True,True,79910.34571228237,True,391635.05892122455,4.677494091956536,391639.7364153165,2.972510473336688e-16,1.3376297130015077e-15,5.670562212533196e-13,18921.627631479743,True,393524.2581297972,542,True,9.909833185821508e-09,9.893733111323907e-09,3.320704250939308e-05,2.3201395453391035e-10,500001.00000000006,True,0.0030106879421947915,-323.3745862455568,9.923137480250227e-16,False,False,False,1.0217363872764111e-07,1.0296267261328577e-07,6.277237992113312e-05,2.3894612828311296e-05,0.004800718556845621,0.0002347226929047249,0.00021316050142603714,True,True,True,True,True,True
88,design_000088,150,37.5,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],391644.41711293784,391644.41711293743,1.0403662316901486e-15,139.62851502758022,True,True,79910.34571228237,True,391551.5528080393,46.30882960670293,391597.861637646,4.459242499694357e-16,5.945656666259142e-16,1.7972517897032245e-13,14975.61561128014,True,393448.0795168471,535,True,9.873733545912361e-09,9.79698813709231e-09,0.0001746969204536921,1.6240976817373725e-10,50000.99999999999,True,0.0030106879421947915,-323.3745862455568,9.923137480250227e-16,False,False,False,1.0217363872764111e-07,1.0231442226104828e-07,6.375924855788201e-05,0.0002371138227453921,0.00482027186696838,0.0002347226929047249,0.00021316050142603714,True,True,True,True,True,True
138,design_000138,150,37.5,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],306251.41786818096,306251.4178681805,1.5205196127717935e-15,156.93350683054146,True,True,64765.40250667004,True,306250.32834580675,0.5446700040152326,306250.87301581074,1.900652897419245e-16,1.1403917384515472e-15,1.2476115064012553e-13,24545.22457256357,True,308975.7233973146,232,True,9.836825682015038e-09,9.843178441432224e-09,1.337963558111547e-06,-7.894919286223337e-11,5000001.0,True,0.00300511259415369,-323.63079370817076,4.028641539642607e-15,False,False,False,1.1882853266245979e-07,1.232197793171843e-07,2.685544809199735e-05,3.5619988396952003e-06,0.00884748240518926,0.00033985657072066965,0.0002746831573494677,True,True,True,True,True,True
138,design_000138,150,37.5,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],306251.41786818096,306251.4178681805,1.5205196127717935e-15,156.93350683054146,True,True,64765.40250667004,True,306240.5700685106,5.415255718826219,306245.9853242294,5.702049695623761e-16,1.5205465854996683e-15,3.538673030612874e-13,23824.02171545198,True,308968.0256646541,232,True,9.96907566697733e-09,9.968504575512176e-09,1.2837892696222154e-05,-7.894919286223337e-11,500001.00000000006,True,0.00300511259415369,-323.63079370817076,4.028641539642607e-15,False,False,False,1.1882853266245979e-07,1.6179711347705363e-07,2.654083038960096e-05,3.5464189750399256e-05,0.00885409749702218,0.00033985657072066965,0.0002746831573494677,True,True,True,True,True,True
138,design_000138,150,37.5,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],306251.41786818096,306251.4178681805,1.5205196127717935e-15,156.93350683054146,True,True,64765.40250667004,True,306146.3581050752,51.97546728203923,306198.33357235725,3.801958046888746e-16,3.2316643398554343e-15,9.333457322449056e-14,18444.727555424313,True,308891.37032431725,239,True,8.957581125697928e-09,8.957652019453615e-09,0.00010278801310466009,1.5789838572446674e-10,50000.99999999999,True,0.00300511259415369,-323.63079370817076,4.028641539642607e-15,False,False,False,1.1882853266245979e-07,4.856138615202138e-07,2.5180615862430202e-05,0.00034341735899165427,0.00891209694645858,0.00033985657072066965,0.0002746831573494677,True,True,True,True,True,True
138,design_000138,150,37.5,511,273,7.142857142857143,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],306251.38147677435,306251.381476774,1.1403898450896972e-15,156.93499486602505,True,True,64765.19900745363,True,306250.29060970887,0.5453417878620684,306250.83595149673,1.900653127447665e-16,1.1403918764685991e-15,5.672115721300205e-14,24545.619769876772,True,308984.02130165993,502,True,9.240584161572821e-09,9.066681150221421e-09,4.796181441094168e-06,9.280558181356414e-11,5000001.0,True,0.0030106879421947915,-323.39069356980747,2.1639578093648863e-16,False,False,False,1.1882853266245979e-07,1.232197793171843e-07,2.685544809199735e-05,3.5619988396952003e-06,0.00884748240518926,0.00033985657072066965,0.0002746831573494677,True,True,True,True,True,True
138,design_000138,150,37.5,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],306251.38147677435,306251.381476774,1.1403898450896972e-15,156.93499486602505,True,True,64765.19900745363,True,306240.52051967033,5.421781871609906,306245.9423015419,1.900683498890373e-16,2.0907518487794105e-15,6.637508986144542e-14,23823.812371489723,True,308976.22615026677,529,True,9.509280596690483e-09,9.525462405369831e-09,3.0224788055797434e-05,5.916355840614714e-10,500001.00000000006,True,0.0030106879421947915,-323.39069356980747,2.1639578093648863e-16,False,False,False,1.1882853266245979e-07,1.6179711347705363e-07,2.654083038960096e-05,3.5464189750399256e-05,0.00885409749702218,0.00033985657072066965,0.0002746831573494677,True,True,True,True,True,True
138,design_000138,150,37.5,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],306251.38147677435,306251.381476774,1.1403898450896972e-15,156.93499486602505,True,True,64765.19900745363,True,306146.20943616005,52.02858996289474,306198.23802612297,1.9009796166267123e-16,2.6613714632773974e-15,1.8180855838903187e-13,18441.170127764482,True,308899.14859511825,545,True,9.161568164325068e-09,9.096942054945598e-09,0.00015757891787967568,2.9001744316738796e-10,50000.99999999999,True,0.0030106879421947915,-323.39069356980747,2.1639578093648863e-16,False,False,False,1.1882853266245979e-07,4.856138615202138e-07,2.5180615862430202e-05,0.00034341735899165427,0.00891209694645858,0.00033985657072066965,0.0002746831573494677,True,True,True,True,True,True
192,design_000192,150,37.5,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],304677.0788095351,304677.07880953496,3.8209412497259217e-16,152.0247125722163,True,True,77179.73720315317,True,304676.171605189,0.4535994459523613,304676.6252046349,3.8209469383726074e-16,5.922467754477541e-15,1.3410634774238168e-13,23035.826977710185,True,308831.4633664437,231,True,1.009627338399007e-08,9.939111397319513e-09,1.5431695551080453e-06,-2.1711028037114173e-09,5000001.0,True,0.00300511259415369,-323.57431538448776,1.7329891823005574e-15,False,False,False,1.834546844455604e-06,1.8345277894811394e-06,7.379337963911301e-05,2.977573974479464e-06,0.013383888904089054,0.0002942997158651422,0.0002841397724416004,True,True,True,True,True,True
192,design_000192,150,37.5,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],304677.0788095351,304677.07880953496,3.8209412497259217e-16,152.0247125722163,True,True,77179.73720315317,True,304668.0082191825,4.5350275686678145,304672.5432467512,1.910499065428604e-16,1.3373493458000227e-15,2.844819504819644e-14,22376.78753669632,True,308823.4991960331,239,True,8.824489119787292e-09,8.781240908279446e-09,1.4853071559813695e-05,1.0263395072090335e-10,500001.00000000006,True,0.00300511259415369,-323.57431538448776,1.7329891823005574e-15,False,False,False,1.834546844455604e-06,1.8342926518832735e-06,7.410609826291472e-05,2.9770906769671605e-05,0.013384572251429161,0.0002942997158651422,0.0002841397724416004,True,True,True,True,True,True
192,design_000192,150,37.5,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],304677.0788095351,304677.07880953496,3.8209412497259217e-16,152.0247125722163,True,True,77179.73720315317,True,304586.5034421674,45.26441437056765,304631.767856538,0.0,1.7196793095719235e-15,3.7574541159947357e-13,17426.869723476833,True,308744.1874925938,247,True,9.661868473796055e-09,9.653828028913895e-09,0.00011958778270351289,-1.578983857244667e-11,50000.99999999999,True,0.00300511259415369,-323.57431538448776,1.7329891823005574e-15,False,False,False,1.834546844455604e-06,1.827789856295779e-06,7.533314236065238e-05,0.000297276413540447,0.013393915716974875,0.0002942997158651422,0.0002841397724416004,True,True,True,True,True,True
192,design_000192,150,37.5,511,273,7.142857142857143,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],304676.51986516156,304676.5198651616,1.9104741297172466e-16,152.02601883346594,True,True,77179.50219922051,True,304675.6126682854,0.4535956735803303,304676.066263959,1.9104769740278398e-16,9.55238487013919e-16,4.994016755754932e-13,23036.222070381995,True,308808.673649023,516,True,9.780681224921793e-09,9.711638856533818e-09,5.552065116449339e-06,1.0440627954025957e-10,5000001.0,True,0.0030106879421947915,-323.33421515597263,1.428560064853431e-15,False,False,False,1.834546844455604e-06,1.8345277894811394e-06,7.379337963911301e-05,2.977573974479464e-06,0.013383888904089054,0.0002942997158651422,0.0002841397724416004,True,True,True,True,True,True
192,design_000192,150,37.5,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],304676.51986516156,304676.5198651616,1.9104741297172466e-16,152.02601883346594,True,True,77179.50219922051,True,304667.44936889375,4.534977004766511,304671.9843458985,0.0,3.056804112182939e-15,7.160954385950229e-14,22377.164795483874,True,308800.6134914558,527,True,9.775867153401324e-09,9.538569907304487e-09,3.529059861481646e-05,2.0881255908051914e-10,500001.00000000006,True,0.0030106879421947915,-323.33421515597263,1.428560064853431e-15,False,False,False,1.834546844455604e-06,1.8342926518832735e-06,7.410609826291472e-05,2.9770906769671605e-05,0.013384572251429161,0.0002942997158651422,0.0002841397724416004,True,True,True,True,True,True
192,design_000192,150,37.5,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],304676.51986516156,304676.5198651616,1.9104741297172466e-16,152.02601883346594,True,True,77179.50219922051,True,304585.94672204606,45.26310342367341,304631.20982546976,1.1464549731489925e-15,9.553791442908274e-16,1.0646176914632404e-13,17427.127468270064,True,308720.92882276437,538,True,8.844171776329684e-09,8.826612832675514e-09,0.00018496948682205416,1.508090704470416e-10,50000.99999999999,True,0.0030106879421947915,-323.33421515597263,1.428560064853431e-15,False,False,False,1.834546844455604e-06,1.827789856295779e-06,7.533314236065238e-05,0.000297276413540447,0.013393915716974875,0.0002942997158651422,0.0002841397724416004,True,True,True,True,True,True
223,design_000223,150,37.5,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],596724.6027474707,596724.6027474705,3.9018106942777047e-16,148.03853049546086,True,True,85615.06802183906,True,596722.7867894522,0.9079176991247754,596723.6947071513,0.0,1.3656358210955026e-15,1.3763636281824222e-13,21841.84666033576,True,598874.7059100335,229,True,8.909938294361727e-09,8.834260025815174e-09,2.099677413143335e-06,3.1579677144893354e-11,5000001.0,True,0.00300511259415369,-323.5976020643509,2.157888930043489e-15,False,False,False,6.405573507533674e-06,6.40167733299114e-06,4.3393256515135247e-05,3.047105752257713e-06,0.003630129906396452,0.0002972534766008584,0.00028518376950215736,True,True,True,True,True,True
223,design_000223,150,37.5,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],596724.6027474707,596724.6027474705,3.9018106942777047e-16,148.03853049546086,True,True,85615.06802183906,True,596706.4750408024,9.05804472896907,596715.5330855313,1.1705609997276348e-15,7.803739998184241e-16,9.016005648132558e-13,21201.833471312944,True,598859.2194329923,228,True,9.466230148383648e-09,9.458962175691562e-09,2.0083457897739505e-05,1.421085471520201e-10,500001.00000000006,True,0.00300511259415369,-323.5976020643509,2.157888930043489e-15,False,False,False,6.405573507533674e-06,6.367169754865512e-06,4.302580926483351e-05,3.04170843611309e-05,0.003631269100423712,0.0002972534766008584,0.00028518376950215736,True,True,True,True,True,True
223,design_000223,150,37.5,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],596724.6027474707,596724.6027474705,3.9018106942777047e-16,148.03853049546086,True,True,85615.06802183906,True,596545.6135589636,89.12425076227606,596634.7378097259,3.9023983837850566e-16,7.024317090813055e-15,1.2151522756860973e-13,16423.914902243523,True,598705.0725793908,248,True,9.423077904204489e-09,9.433763479834871e-09,0.00015582560470265273,2.368475785867002e-10,50000.99999999999,True,0.00300511259415369,-323.5976020643509,2.157888930043489e-15,False,False,False,6.405573507533674e-06,6.058549822246276e-06,4.14624769545683e-05,0.0003002996765903377,0.003642159229458148,0.0002972534766008584,0.00028518376950215736,True,True,True,True,True,True
223,design_000223,150,37.5,511,273,7.142857142857143,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],596728.425135262,596728.425135262,0.0,148.04014297339296,True,True,85614.93706723985,True,596726.6068406452,0.9090853508533145,596727.515925996,5.852687468900235e-16,8.583941621053609e-15,6.97417204879205e-13,21842.24288417366,True,598900.6941614824,512,True,9.912100329192096e-09,9.654202052855097e-09,8.026187073642378e-06,1.2760767499365058e-10,5000001.0,True,0.0030106879421947915,-323.3574995379848,2.5528837391898446e-16,False,False,False,6.405573507533674e-06,6.40167733299114e-06,4.3393256515135247e-05,3.047105752257713e-06,0.003630129906396452,0.0002972534766008584,0.00028518376950215736,True,True,True,True,True,True
223,design_000223,150,37.5,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],596728.425135262,596728.425135262,0.0,148.04014297339296,True,True,85614.93706723985,True,596710.2743964139,9.069500208042776,596719.343896622,1.9509225403475955e-16,1.9509225403475955e-15,6.572805704555802e-13,21201.54639708911,True,598884.9869442121,541,True,9.336596831456446e-09,9.219070800056977e-09,5.011306641484501e-05,1.3920837272034607e-10,500001.00000000006,True,0.0030106879421947915,-323.3574995379848,2.5528837391898446e-16,False,False,False,6.405573507533674e-06,6.367169754865512e-06,4.302580926483351e-05,3.04170843611309e-05,0.003631269100423712,0.0002972534766008584,0.00028518376950215736,True,True,True,True,True,True
223,design_000223,150,37.5,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],596728.425135262,596728.425135262,0.0,148.04014297339296,True,True,85614.93706723985,True,596549.2277821816,89.2248815510207,596638.4526637326,5.853561129383671e-16,3.902374086255781e-15,9.136376734567524e-13,16419.83900404572,True,598729.897403964,553,True,9.9200216390204e-09,9.916010476996322e-09,0.00025302359695528957,3.248195363474742e-10,50000.99999999999,True,0.0030106879421947915,-323.3574995379848,2.5528837391898446e-16,False,False,False,6.405573507533674e-06,6.058549822246276e-06,4.14624769545683e-05,0.0003002996765903377,0.003642159229458148,0.0002972534766008584,0.00028518376950215736,True,True,True,True,True,True
241,design_000241,150,37.5,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],233191.04186753512,233191.0418675353,7.488408703092343e-16,150.86900632035284,True,True,53687.18147179584,True,233190.45286231217,0.29450016475824586,233190.74736247692,1.2480696934125803e-16,9.984557547300633e-16,2.5924890484748584e-13,22679.31797283333,True,236113.7966566385,225,True,9.527953725925443e-09,9.523377923194492e-09,1.2771956864650406e-06,1.8947806286936014e-10,5000001.0,True,0.00300511259415369,-323.6245354704669,2.518679511535797e-16,False,False,False,2.2202958238529545e-06,2.2201686236887904e-06,4.751726873627804e-05,2.5259756128019306e-06,0.012331955979359654,0.00024951791538607867,0.0002278640273505286,True,True,True,True,True,True
241,design_000241,150,37.5,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],233191.04186753512,233191.0418675353,7.488408703092343e-16,150.86900632035284,True,True,53687.18147179584,True,233185.15311888998,2.9441342642264985,233188.0972531542,2.4961677546635607e-16,5.616377447993013e-15,1.3069975384206744e-12,21966.426986079136,True,236108.90919031517,235,True,8.92921256625403e-09,8.91969812704531e-09,1.2341461228617472e-05,1.1842378929335012e-10,500001.00000000006,True,0.00300511259415369,-323.6245354704669,2.518679511535797e-16,False,False,False,2.2202958238529545e-06,2.218976769052594e-06,4.7715637250271004e-05,2.525421295199496e-05,0.01233376374495776,0.00024951791538607867,0.0002278640273505286,True,True,True,True,True,True
241,design_000241,150,37.5,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],233191.04186753512,233191.0418675353,7.488408703092343e-16,150.86900632035284,True,True,53687.18147179584,True,233132.27146654497,29.364327626604517,233161.63579417157,1.2482255220762703e-16,1.3730480742838976e-15,1.8925948476541208e-13,16742.69752076764,True,236060.23076418156,234,True,9.786841483622427e-09,9.802110823147868e-09,0.00010164799473815052,4.342205607422837e-10,50000.99999999999,True,0.00300511259415369,-323.6245354704669,2.518679511535797e-16,False,False,False,2.2202958238529545e-06,2.2038692476181453e-06,4.851674649619553e-05,0.00025204326072271135,0.012353347707006381,0.00024951791538607867,0.0002278640273505286,True,True,True,True,True,True
241,design_000241,150,37.5,511,273,7.142857142857143,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],233191.5596217811,233191.5596217817,2.496130692203253e-15,150.87102818863374,True,True,53687.11707256436,True,233190.9705855884,0.2945156707348789,233191.26510125914,2.496133844815832e-16,2.496133844815832e-16,4.438888160246518e-13,22679.913322620425,True,236102.57717391042,510,True,8.80462979506713e-09,8.796867727996878e-09,4.00595052143033e-06,-3.4802093180086537e-11,5000001.0,True,0.0030106879421947915,-323.38443569523224,3.9346488529745706e-16,False,False,False,2.2202958238529545e-06,2.2201686236887904e-06,4.751726873627804e-05,2.5259756128019306e-06,0.012331955979359654,0.00024951791538607867,0.0002278640273505286,True,True,True,True,True,True
241,design_000241,150,37.5,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],233191.5596217811,233191.5596217817,2.496130692203253e-15,150.87102818863374,True,True,53687.11707256436,True,233185.6705524758,2.944296588266314,233188.6148490641,3.74424332108646e-16,4.99232442811528e-16,2.39711103911092e-13,21966.898416157983,True,236097.6431032527,511,True,8.36171291749413e-09,8.36017178652497e-09,2.6085195515597085e-05,1.044062795402596e-10,500001.00000000006,True,0.0030106879421947915,-323.38443569523224,3.9346488529745706e-16,False,False,False,2.2202958238529545e-06,2.218976769052594e-06,4.7715637250271004e-05,2.525421295199496e-05,0.01233376374495776,0.00024951791538607867,0.0002278640273505286,True,True,True,True,True,True
241,design_000241,150,37.5,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],233191.5596217811,233191.5596217817,2.496130692203253e-15,150.87102818863374,True,True,53687.11707256436,True,233132.78526072102,29.366427162164815,233162.1516878832,1.248222760257112e-16,1.123400484231401e-15,2.480344696256045e-13,16742.474964371893,True,236048.77788980774,528,True,9.52189212628921e-09,9.512948095314115e-09,0.00014476780976310926,6.380383749682532e-11,50000.99999999999,True,0.0030106879421947915,-323.38443569523224,3.9346488529745706e-16,False,False,False,2.2202958238529545e-06,2.2038692476181453e-06,4.851674649619553e-05,0.00025204326072271135,0.012353347707006381,0.00024951791538607867,0.0002278640273505286,True,True,True,True,True,True
56,design_000056,180,45.0,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],420191.767767534,420191.76776753395,1.3852641907461188e-16,54.43303895650463,True,True,55060.53683930506,True,420190.7085134275,0.5296263713264019,420191.23813979886,4.1557978103842477e-16,1.5237925304742243e-15,2.943979729853158e-14,2961.665994216001,True,421501.45214023755,241,True,9.481200285265056e-09,9.47944148058581e-09,7.929584260486042e-07,-1.5789838572446667e-11,5000001.0,True,0.0015610974515084103,-324.43705365668626,4.558256671231734e-16,False,False,False,5.822293468882996e-05,5.822321509292128e-05,3.4134730325904016e-05,2.5211629969954993e-06,0.0031337157276674996,0.00024949980625479516,0.000249037774960367,True,True,True,True,True,True
56,design_000056,180,45.0,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],420191.767767534,420191.76776753395,1.3852641907461188e-16,54.43303895650463,True,True,55060.53683930506,True,420181.17559458374,5.296018321972496,420186.47161290573,1.3852816510259012e-16,4.571429448385454e-15,8.861565730648001e-14,2950.111237513537,True,421491.90825114574,252,True,9.41696551246578e-09,9.392623589468715e-09,7.853005315213379e-06,-4.736951571734e-11,500001.00000000006,True,0.0015610974515084103,-324.43705365668626,4.558256671231734e-16,False,False,False,5.822293468882996e-05,5.822573771501409e-05,3.415362159463111e-05,2.5210752828334855e-05,0.0031337437948849474,0.00024949980625479516,0.000249037774960367,True,True,True,True,True,True
56,design_000056,180,45.0,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],420191.767767534,420191.76776753395,1.3852641907461188e-16,54.43303895650463,True,True,55060.53683930506,True,420085.8826330438,52.9358061988099,420138.8184392426,6.927193865315848e-16,4.156316319189507e-16,1.1273650972441533e-13,2839.5686671189987,True,421396.5583559469,253,True,9.263602858107786e-09,9.26127789530551e-09,7.712125242267203e-05,-6.315935428978667e-11,50000.99999999999,True,0.0015610974515084103,-324.43705365668626,4.558256671231734e-16,False,False,False,5.822293468882996e-05,5.825087444632877e-05,3.4315075649552146e-05,0.0002520203402221114,0.003134176425818436,0.00024949980625479516,0.000249037774960367,True,True,True,True,True,True
56,design_000056,180,45.0,511,273,7.142857142857143,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],420167.3029696825,420167.3029696826,2.770689699177635e-16,54.43181553556801,True,True,55061.31193802928,True,420166.2436594257,0.52965444483882,420166.77331387054,5.541386383733435e-16,5.541386383733435e-16,4.947602930347097e-14,2961.5326238268835,True,421487.06430183677,541,True,9.919002117094781e-09,9.917869595915218e-09,1.4357741211089129e-06,-6.96041863601731e-11,5000001.0,True,0.0015698587127158557,-323.7935308121053,3.796392403149212e-16,False,False,False,5.822293468882996e-05,5.822321509292128e-05,3.4134730325904016e-05,2.5211629969954993e-06,0.0031337157276674996,0.00024949980625479516,0.000249037774960367,True,True,True,True,True,True
56,design_000056,180,45.0,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],420167.3029696825,420167.3029696826,2.770689699177635e-16,54.43181553556801,True,True,55061.31193802928,True,420156.7102356608,5.296298780160581,420162.00653444097,4.1560869384816255e-16,2.2165797005235298e-15,5.860031016334235e-14,2949.97623894151,True,421477.51277600613,557,True,9.77732930088238e-09,9.370542886780736e-09,1.4057174397592748e-05,-3.480209318008655e-11,500001.00000000006,True,0.0015698587127158557,-323.7935308121053,3.796392403149212e-16,False,False,False,5.822293468882996e-05,5.822573771501409e-05,3.415362159463111e-05,2.5210752828334855e-05,0.0031337437948849474,0.00024949980625479516,0.000249037774960367,True,True,True,True,True,True
56,design_000056,180,45.0,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],420167.3029696825,420167.3029696826,2.770689699177635e-16,54.43181553556801,True,True,55061.31193802928,True,420061.41226303787,52.938585355749,420114.35084839363,1.3855194614495035e-16,4.1565583843485085e-16,5.888121336042285e-14,2839.418996495155,True,421382.09810116846,565,True,9.73587118604852e-09,9.92684779130472e-09,0.00012085917740903656,1.4500872158369395e-09,50000.99999999999,True,0.0015698587127158557,-323.7935308121053,3.796392403149212e-16,False,False,False,5.822293468882996e-05,5.825087444632877e-05,3.4315075649552146e-05,0.0002520203402221114,0.003134176425818436,0.00024949980625479516,0.000249037774960367,True,True,True,True,True,True
88,design_000088,180,45.0,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],338512.9636242692,338512.96362426935,5.158531622269688e-16,49.58897282689485,True,True,55605.030712459906,True,338512.2927727482,0.33542531413990295,338512.62819806236,1.719512244589302e-16,7.90975632511079e-15,1.2810222302530324e-13,2458.1372944289396,True,339432.3897845105,241,True,9.774160819665622e-09,9.677836521314583e-09,6.565362825837479e-07,9.473903143468002e-11,5000001.0,True,0.0015610974515084103,-324.4546678744601,1.2918104461840849e-15,False,False,False,2.464092276359565e-05,2.4641472759609736e-05,1.5495015599837485e-05,1.9823102157631987e-06,0.002719814831190639,0.00019617133493067467,0.00019471095063623101,True,True,True,True,True,True
88,design_000088,180,45.0,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],338512.9636242692,338512.96362426935,5.158531622269688e-16,49.58897282689485,True,True,55605.030712459906,True,338506.2553498216,3.354092659444036,338509.609442481,3.439055157656194e-16,5.158582736484288e-16,2.0625281533164385e-14,2449.809972734489,True,339426.38046482083,246,True,9.098587118954113e-09,9.102390632766159e-09,6.51646422438296e-06,6.315935428978668e-11,500001.00000000006,True,0.0015610974515084103,-324.4546678744601,1.2918104461840849e-15,False,False,False,2.464092276359565e-05,2.4646419714971285e-05,1.5508771361806905e-05,1.9822387816490392e-05,0.0027199368323505475,0.00019617133493067467,0.00019471095063623101,True,True,True,True,True,True
